9bc8ff9e-2f36-5094-ac12-b1bf81b53c15	396932ab-c4b3-4526-9201-9222f5f062a5	53891f08-a221-4ca8-a502-cf990bdb6020	Quant.seq.sample2	Quant.seq.sample1	RNA.seq.sample2	RNA.seq.sample1
REACTOME_GPCR_LIGAND_BINDING	-0.057078513807185	-0.107512555189166	-0.147526189376003	-0.1109220661094	-0.11338710435959	-0.118536296987479	-0.123598435053086
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.0333917973947138	0.14779903365008	0.250520411325471	0.0319423170249159	0.0366898320820078	-0.0478557731322913	-0.0486903089136463
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.0287872046982858	0.0762463698766543	0.0121687858836271	0.0324224370128417	0.031886339751738	0.0528134897437157	0.0659455706364252
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.253079640471153	0.252926918807603	0.167160112570975	0.0531815921373007	0.0365572560356152	0.118757745174822	0.124794143926058
REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING	-0.138195670540136	-0.020028677031658	-0.258502080956488	-0.175493007758097	-0.163148801851299	-0.119988394542181	-0.112302295581032
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.173031662768517	0.224810978526314	0.27538632672903	0.0782772755777601	0.0888598287510309	0.1844645561206	0.181405334999004
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	0.110232671590596	0.0598707825919012	0.103040712901377	-0.00451902480964499	-0.0110276900595686	0.0532975062378268	0.0459807766984333
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.0648267056654556	0.0112762125279091	0.00715398543360879	-0.0528606291751378	-0.0578145491586315	-0.0261618733028532	-0.02792516991552
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.0167578198531905	-0.0285210553160786	0.0178683943025474	-0.0133070885089049	-0.0216688547913746	-0.0163424321769651	-0.0210747993713206
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	-0.00231224957899495	-0.10937244261106	-0.0585662021791934	-0.0854203588942101	-0.0878038103370521	-0.0696526436948709	-0.0763740583992573
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.0994264495247352	-0.00479566023287448	0.0850159920236411	0.0100165035291389	0.00435712152949839	0.0473966231177933	0.0396583709506673
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	0.141441817258975	0.0541505204106138	0.154079129677595	0.140855140865763	0.136197431004133	0.102405424193308	0.0986275834198226
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.147104923670451	0.0427808858387962	0.15326485366831	0.115679277737694	0.104477626612209	0.102737767948512	0.104501878860665
REACTOME_G_PROTEIN_ACTIVATION	0.119566761640745	0.0312298136107749	0.0939957487797278	0.0841043879656614	0.0870831139593077	0.0601899698326659	0.0619383558449844
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.128412810509744	0.0501104667551098	0.192381155617609	0.110087716868145	0.0994086178965014	0.0804823129701741	0.0809489344283935
REACTOME_G_PROTEIN_MEDIATED_EVENTS	0.101325833514341	0.0636576475393536	0.0977406130273014	-0.00819773937138195	-0.0143210061290768	0.0373595852866685	0.0354938128240182
REACTOME_HATS_ACETYLATE_HISTONES	0.184354174105829	0.206288089208296	0.289657644516902	0.213022801510935	0.209737563415226	0.226205205931358	0.222767186836388
REACTOME_HCMV_EARLY_EVENTS	0.219934963952225	0.256817347103111	0.232585394103791	0.230847270855096	0.231727888459692	0.235499029141215	0.235617678435164
REACTOME_HCMV_INFECTION	0.237047446580876	0.26108372830361	0.226217003738735	0.239884918887836	0.242553788979659	0.228196917545526	0.228365441561583
REACTOME_HCMV_LATE_EVENTS	0.221243788672005	0.268481328771103	0.261339222489761	0.229244877249117	0.23121771140881	0.218678962750004	0.219233413378943
REACTOME_HDACS_DEACETYLATE_HISTONES	0.192601967258912	0.238156937328904	0.285523840951644	0.209693542661161	0.206980465746612	0.233288514886864	0.229129985509692
REACTOME_HDL_ASSEMBLY	0.247267893967557	0.137780597641128	0.0954650299508626	0.0657916084120737	0.0456634756157693	0.144278257362394	0.136220889247662
REACTOME_HDL_REMODELING	0.202183868679621	0.158058940665106	-0.0728937476739909	-0.100759830073448	-0.0569696970782747	-0.0391204255796741	-0.0423913427159238
REACTOME_HDMS_DEMETHYLATE_HISTONES	0.14264967851918	0.195493375105405	0.309419285859142	-0.0123174388478373	-0.018298343712492	0.144813802399734	0.137727922203041
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	0.0653006600485796	0.120931796381404	0.171004291882338	0.196210716400928	0.185097865563411	0.171570751088991	0.185759024244532
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	0.0250210349272702	0.170400232154273	0.178956495135308	0.219757314588584	0.201829387214137	0.120452260534929	0.131379871713647
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	0.0158673413011548	0.0971081117384964	0.151524404522232	0.160282098998519	0.150188751681845	0.102295654325622	0.117709858569585
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	0.272226139680147	0.370340598003057	0.321836468222938	0.290810956371055	0.273228148002512	0.297236654134313	0.299372186115839
REACTOME_HEDGEHOG_OFF_STATE	0.23871707828898	0.275559897932349	0.222849781185901	0.213995417985	0.199767195347968	0.222688287389949	0.218957676455046
REACTOME_HEDGEHOG_ON_STATE	0.242132120421362	0.312436407810967	0.25883962820536	0.233524439589593	0.21488500949916	0.261325369865635	0.259764383461083
REACTOME_HEME_BIOSYNTHESIS	0.113054402068799	0.0804050208617778	-0.026103440119872	0.13056216411191	0.136442642206207	0.132587611789559	0.123105654813131
REACTOME_HEME_DEGRADATION	0.213989062653511	0.160477204492166	-0.0469990987677932	0.022145465545507	0.0291412287695502	0.0037424343283523	-0.0274574435856776
REACTOME_HEME_SIGNALING	0.0967552572980449	0.114560924021864	0.189211490498287	0.0820219700880216	0.0763455522410286	0.128227825229002	0.121491491723051
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.188196054326198	0.133777422930859	-0.114472367678555	-0.0333867200777165	-0.0220098596851836	0.0861659081711368	0.0848138829455874
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	-0.106192168226483	-0.175680393571098	-0.322618311177807	-0.173768087618292	-0.193091310309134	-0.36909168668736	-0.374256265071556
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	-0.121205258871985	-0.250533653339335	-0.344908390174438	-0.213089597940445	-0.227852524717402	-0.40029982784573	-0.398807081922619
REACTOME_HISTIDINE_CATABOLISM	-0.247578662463721	-0.353943550308676	-0.2310132850598	-0.270381233399299	-0.30407077575573	-0.324452973547544	-0.326900497106703
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	0.324837161739573	0.338359982887927	0.30814747234173	0.347147767215551	0.352988992337056	0.34682638871328	0.344128350468575
REACTOME_HIV_INFECTION	0.242183706877894	0.319994223343979	0.298840212167077	0.26845410683219	0.264349757783348	0.251436924863371	0.25172977773556
REACTOME_HIV_LIFE_CYCLE	0.219206647735995	0.279901799176193	0.272906682594971	0.265598866600555	0.267077220200318	0.238810505203184	0.239404020030717
REACTOME_HIV_TRANSCRIPTION_ELONGATION	0.248967913563089	0.284114811474516	0.247399653983452	0.296505306066184	0.302700620604975	0.295641084093161	0.293190388617252
REACTOME_HIV_TRANSCRIPTION_INITIATION	0.146029695933052	0.215910538621849	0.206725160942291	0.260387564578602	0.259240925890888	0.174268018639603	0.172116511965979
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	-0.028192036974057	0.0667169936905889	0.12998045101881	0.161350963779559	0.149289002814007	0.103960212024944	0.123318116809296
REACTOME_HOMOLOGY_DIRECTED_REPAIR	0.0956178445118564	0.153743966709607	0.199611772216539	0.1704520490766	0.161520889261077	0.176491835675767	0.180041924140143
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.264678036812923	0.360400951296935	0.338647074031821	0.272471059074098	0.262594148124855	0.280271700872701	0.280624200598933
REACTOME_HSF1_ACTIVATION	0.359136648696384	0.370752028836049	0.290813287704636	0.373190429778186	0.377237751859913	0.360057943532972	0.355929186124152
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	0.301689250451061	0.257493550986316	0.194565364844969	0.262686557999886	0.26475179400461	0.253694449973448	0.243844172031713
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	0.275589845803263	0.246407041168968	0.230115891063205	0.298985772031778	0.297666886271827	0.262770407070591	0.263863322577924
REACTOME_HS_GAG_BIOSYNTHESIS	0.163173702293039	0.134234814253507	-0.185537739133452	-0.0500137779272037	-0.0412347285716589	0.0744371078976597	0.0790338493936719
REACTOME_HS_GAG_DEGRADATION	0.2632290315356	0.181027068257562	-0.088203933379843	0.0114347094098792	0.0199235591409158	0.147251667703825	0.14297674304828
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	0.243690542034273	0.307252168199499	0.350133736634158	0.24588557564971	0.243246169411274	0.306435758380776	0.286998528617396
REACTOME_HYALURONAN_METABOLISM	0.147579994327538	0.157464126254457	0.0424565733563061	0.0898676339504467	0.081778551531941	0.195566202334459	0.197002203511424
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.173127665166187	0.185269951207224	0.0889799080914365	0.166113569418778	0.160728769999909	0.217313453627291	0.221987841386154
REACTOME_HYDROLYSIS_OF_LPC	-0.0254200752251916	-0.037441609934581	0.0163251428503993	-0.219812308751002	-0.206116688575744	-0.0965049945648115	-0.0836640900346666
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	0.22325647320512	0.290898958794278	0.294098250040292	0.213838714234657	0.20454539801511	0.258181988439063	0.254219651579763
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.190820964528603	0.269072062355139	0.263426377943095	0.186075806336467	0.201521132574263	0.229404257220526	0.239934151964204
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	0.173480906189878	0.0521662787304171	0.0100842937510464	0.0798399937659998	0.0933677203966091	0.115195952111517	0.122413292465835
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.129444554355187	0.18113244331205	0.170607966033684	-0.14932744223511	-0.130718381737198	-0.0315881650252962	-0.0244686479367832
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	0.146945622868287	0.0471701799804159	-0.00714357753446665	0.0188591173306792	0.0224280335004496	0.0796637292970639	0.079106873639751
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	0.232532718228916	0.360323941270127	0.354648114663529	0.204354756768916	0.196759622616923	0.224442734393364	0.229272051112096
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.0431534560029239	0.0454572387987617	0.0295619714283972	0.0822146706797472	0.0764084986608259	0.0753637829701363	0.0734407678579544
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.294444893188706	0.320155819971087	0.288065643542387	0.192880676708444	0.194547439637188	0.242278015211949	0.233610701687576
REACTOME_INFLAMMASOMES	0.161731642260365	0.247602483680664	0.203902228030613	0.0561852419026487	0.053780284137649	0.134161831248055	0.1353171862397
REACTOME_INFLUENZA_INFECTION	0.402373456013934	0.432263163156619	0.436217455867275	0.416964916224017	0.423579528112998	0.415235743142999	0.416587294976732
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	0.301982458784045	0.302969322508394	0.26212986492858	0.343229799364864	0.346964098010445	0.281703080284259	0.280534193938282
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.118661948305665	0.188429247099071	0.174415992952563	0.214036489333053	0.212567021376658	0.201546096812647	0.21256712594247
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.170965554298549	0.218263868374698	0.19749518305509	0.256630959346935	0.249752188589996	0.262210456498199	0.267671157362744
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.288081641670881	0.133439555295089	-0.166925788687636	-0.120043176324601	-0.141099269060732	-0.0722138769374755	-0.0988863655233381
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	0.248708163480019	0.35233499876965	0.268358701897382	0.292256720282909	0.302732417728444	0.336457538533802	0.343951491935196
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS	0.307563666594966	0.392101014186816	0.343069465075073	0.306756874263443	0.303724794806214	0.354856220369238	0.369781576056929
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	0.233496690449286	0.27828761281451	0.298005147439663	0.217179256229716	0.216136936672218	0.222760322943636	0.224276680319348
REACTOME_INOSITOL_PHOSPHATE_METABOLISM	0.0466329353172461	0.0359833160967155	0.0899264926312504	-0.000876639713350996	0.00230934084491274	0.00271531542644098	0.00124809866652354
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	0.359914844530628	0.366698555836256	0.289613644934434	0.245661541283716	0.248859576990549	0.348214285862023	0.342634152339169
REACTOME_INSULIN_PROCESSING	0.0352293282013066	0.0748175305164741	0.0788434326550132	0.0283700572055266	0.0197963637657734	0.0357392401711423	0.0644505773385036
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.219767806463169	0.202525060593447	0.181153757354109	0.172413429524365	0.17228486622345	0.165617883704491	0.157778702559597
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.0430793373720796	0.0766418039118051	0.134328239801646	-0.0107800129813845	-0.00762823158935239	0.0584262213341344	0.0667094202174634
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.109315041143414	0.0759640911408589	0.0691803529406201	0.0377246599633624	0.0358471755585665	0.0697927100814141	0.066374839950383
REACTOME_INTEGRATION_OF_PROVIRUS	0.261273060471165	0.355435539176284	0.376974265946586	0.304906169303818	0.310567691742702	0.314084060076775	0.333954889867735
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.192021273394351	0.235213563760858	-0.102130333163538	-0.0805875406394719	-0.0768119191178958	0.113892824901371	0.120128997192876
REACTOME_INTEGRIN_SIGNALING	0.225617475264265	0.185073913083355	0.194863912827579	0.0418405222766178	0.0379560623627815	0.136289846754488	0.132413470064076
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	0.209317656287796	0.29834567983121	0.326967822171957	0.255487256896494	0.252778924983308	0.279043047336358	0.278805322668317
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.187542246024091	0.283862228732347	0.311397179776894	0.238431647258883	0.235271529507759	0.257679928504739	0.260101869185638
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.0211514292355008	-0.165478397205107	-0.0865867885466995	-0.124748068667116	-0.126736642287891	-0.164253962725097	-0.161994619158331
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	-0.119255529081753	-0.0824654907775907	-0.0834885152538796	-0.207522032762677	-0.162210682134216	-0.00784641409329578	-0.0243487378591399
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.166271057713948	0.178456548545357	0.203991793340288	0.250100691593784	0.261280665943141	0.233935423436552	0.238995453838372
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.28668594023797	0.426623861235842	0.292084633609622	-0.00602093279243443	-0.0127515566084836	0.264870616336373	0.269399063318532
REACTOME_INTERFERON_GAMMA_SIGNALING	0.258022363933875	0.383571801838249	0.312000096464552	-0.0745782373436294	-0.0561502920909412	0.114375973720935	0.118067814607392
REACTOME_INTERFERON_SIGNALING	0.233586170839768	0.3535337448255	0.297409952663233	0.05614884828872	0.055629762348775	0.206093331662336	0.210856717659434
REACTOME_INTERLEUKIN_10_SIGNALING	0.121468966430306	0.185293666315636	-0.0452309784442232	-0.0106992286653654	0.00531130458540211	0.0600886417629619	0.0536909840119722
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	0.255682226129881	0.371087159397872	0.339274950985335	0.283006821556881	0.282179764199443	0.297405321678297	0.300589470458159
REACTOME_INTERLEUKIN_12_SIGNALING	0.28495237899941	0.369056480792797	0.371186460648621	0.303910308071284	0.29821513737094	0.320740586165772	0.324893721052323
REACTOME_INTERLEUKIN_15_SIGNALING	0.154680750188675	0.271571735141908	0.32127910561396	-0.0489126045494836	-0.0371477412174106	0.0446749847381945	0.028247194108377
REACTOME_INTERLEUKIN_17_SIGNALING	0.191984098649726	0.197108141917425	0.257598482493555	0.150989381031573	0.151106511293006	0.168576249148754	0.169770892986806
REACTOME_INTERLEUKIN_18_SIGNALING	-0.0545215409672866	0.0443749095326955	0.170748370235003	-0.0532564279549293	-0.0295252435719321	-0.173880154145347	-0.197432848898837
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	0.220008225029815	0.30296470198985	0.28503035520381	0.194544549701947	0.186347699814243	0.21120008540465	0.210447061818359
REACTOME_INTERLEUKIN_1_PROCESSING	0.151890853896474	0.227023966686978	0.169843307220744	0.182740093575765	0.185562620425325	0.154268300916796	0.159830664913978
REACTOME_INTERLEUKIN_1_SIGNALING	0.252708187560081	0.34342641874854	0.311659922407466	0.23324623592743	0.220621448719742	0.246473113768727	0.247120414992664
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	0.0895899694671052	0.206582410004317	0.175993940002955	0.0432233191991247	0.0502434778288441	0.132582966727495	0.128707810841145
REACTOME_INTERLEUKIN_21_SIGNALING	0.0980370083604053	0.25663969637285	0.285174830646841	-0.0288788685024358	-0.0218740194698885	0.0381597614123552	0.0253237565738673
REACTOME_INTERLEUKIN_23_SIGNALING	0.112847581254038	0.267854611956123	0.243951801400899	0.0362214392988897	0.0577301785553944	0.076831570777194	0.0793442221272931
REACTOME_INTERLEUKIN_27_SIGNALING	0.169653345792427	0.36531009816245	0.257942272163168	0.195030549922857	0.190353896858069	0.228113560655752	0.228672156977965
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	0.029516404622776	0.240717625121302	0.27899355441523	-0.117751964779277	-0.112694966859125	-0.0662421530085433	-0.0702744163449851
REACTOME_INTERLEUKIN_2_SIGNALING	0.0652417638620362	0.31536814632088	0.35908636346547	-0.189681100781582	-0.172585375479993	-0.0537040072704911	-0.0753692014914181
REACTOME_INTERLEUKIN_35_SIGNALLING	0.0901888258275158	0.310738602863602	0.261509171732509	0.116976780876892	0.11424331505319	0.190006441126727	0.193294015877867
REACTOME_INTERLEUKIN_37_SIGNALING	0.0965653110124434	0.169671061854404	0.185645134582759	0.000312860592727863	0.0132314153055402	0.113992916564544	0.111998600535054
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	0.156582282087623	0.295767022025591	0.333007627750073	0.0413825206036569	0.0364338556029433	0.0821506372625307	0.0776267946338813
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	0.231019008949881	0.252073601733538	0.159381194569526	0.0953254302819263	0.106889029846688	0.181614397869376	0.183339388402054
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	0.18259299434944	0.141424962233938	0.0653884668711929	0.102331557567532	0.109382810956354	0.192372040163823	0.194406578695055
REACTOME_INTERLEUKIN_6_SIGNALING	0.190471909264257	0.307922747754538	0.253160097007455	0.124325689455129	0.114659839150538	0.306955661931963	0.306932647030067
REACTOME_INTERLEUKIN_7_SIGNALING	0.0390600085382765	0.142660402718228	0.257899572111497	-0.034412530919858	-0.0113018792218489	0.0857518943106939	0.0931641037752902
REACTOME_INTERLEUKIN_9_SIGNALING	0.188992792664461	0.351307693208665	0.333168603173799	0.0380964360235812	0.0457612883353867	0.123893453741527	0.10776933408555
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	0.0358434044517212	0.24961001715971	0.294628956061019	-0.110783704037835	-0.109827299202359	-0.0736103520419945	-0.0717477731383271
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.176530051481894	0.208127663616966	0.214552930585814	0.120240245672296	0.11449339422576	0.1728110139943	0.172778635043986
REACTOME_INTRAFLAGELLAR_TRANSPORT	0.133232861793708	0.131066203497055	0.0546864352592642	0.167105675323485	0.165731839059407	0.0915161095579759	0.0898663657694046
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0.206043497270392	0.182050965475091	0.16787197387426	0.171517131694984	0.164942858499068	0.168347590525643	0.170292120910949
